datetime,open,high,low,close
2020-08-28 01:30:00,1929.89001,1936.78003,1928.97998,1935.93005
2020-08-28 02:00:00,1935.79004,1937.89001,1934.19995,1934.52002
2020-08-28 02:30:00,1934.55005,1936.06995,1933.15002,1935.78003
2020-08-28 03:00:00,1935.76001,1939.26001,1935.68005,1937.83997
2020-08-28 03:30:00,1937.88,1941.07996,1936.43005,1940.93005
2020-08-28 04:00:00,1940.89001,1942.17004,1938.92004,1940.69995
2020-08-28 04:30:00,1940.69995,1943.10999,1939.85999,1942.77002
2020-08-28 05:00:00,1942.76001,1945.33997,1941.14001,1941.91003
2020-08-28 05:30:00,1941.91003,1945.56995,1940.40002,1941.30005
2020-08-28 06:00:00,1941.34998,1944.43005,1940.32996,1943.21997
2020-08-28 06:30:00,1943.06006,1948.88,1942.80005,1945.13
2020-08-28 07:00:00,1945.13,1952.06995,1945.13,1949.70996
2020-08-28 07:30:00,1949.82996,1950.37,1942.76001,1948.42004
2020-08-28 08:00:00,1948.31995,1953.64001,1946.07996,1953.13
2020-08-28 08:30:00,1953.19995,1958.58997,1952.23999,1956.01001
2020-08-28 09:00:00,1956.21997,1959.96997,1956.21997,1956.71997
2020-08-28 09:30:00,1956.69995,1959.93005,1953.23999,1956.01001
2020-08-28 10:00:00,1956.03003,1956.85999,1948.38,1951.71997
2020-08-28 10:30:00,1951.81995,1958.87,1951.81995,1958.03003
2020-08-28 11:00:00,1957.98999,1961.08997,1956.69995,1960.58997
2020-08-28 11:30:00,1960.65002,1964.28003,1960.18005,1962.44995
2020-08-28 12:00:00,1962.37,1963.26001,1957.01001,1962.92004
2020-08-28 12:30:00,1962.83997,1964.65002,1952.73999,1955.33997
2020-08-28 13:00:00,1955.44995,1959.88,1951.02002,1959.13
2020-08-28 13:30:00,1959.46997,1960.78003,1954.5,1959.39001
2020-08-28 14:00:00,1959.03003,1960.31006,1953.0,1958.43994
2020-08-28 14:30:00,1959.04004,1964.31995,1956.28003,1961.65002
2020-08-28 15:00:00,1961.88,1968.73999,1959.87,1968.63
2020-08-28 15:30:00,1968.59998,1973.02002,1967.51001,1968.62
2020-08-28 16:00:00,1968.18005,1973.88,1968.18005,1971.95996
2020-08-28 16:30:00,1971.98999,1973.10999,1967.96997,1969.68005
2020-08-28 17:00:00,1969.70996,1970.33997,1964.88,1966.06006
2020-08-28 17:30:00,1965.56995,1966.26001,1961.88,1962.91003
2020-08-28 18:00:00,1962.91003,1965.20996,1960.42004,1965.16003
2020-08-28 18:30:00,1965.13,1967.08997,1964.54004,1967.01001
2020-08-28 19:00:00,1967.32996,1967.32996,1963.62,1965.26001
2020-08-28 19:30:00,1965.26001,1966.55005,1963.15002,1963.44995
2020-08-28 20:00:00,1963.43005,1965.06006,1962.68994,1964.80005
2020-08-28 20:30:00,1964.79004,1965.30005,1963.84998,1964.39001
2020-08-30 22:00:00,1965.39001,1974.68994,1965.39001,1969.73999
2020-08-30 22:30:00,1969.69995,1975.01001,1969.60999,1973.01001
2020-08-30 23:00:00,1973.19995,1974.30005,1970.55005,1974.14001
2020-08-30 23:30:00,1974.02002,1976.33997,1972.31006,1973.30005
2020-08-31 00:00:00,1973.02002,1976.48999,1970.60999,1973.02002
2020-08-31 00:30:00,1972.96997,1975.69995,1970.80005,1973.05005
2020-08-31 01:00:00,1972.38,1973.15002,1967.64001,1969.56995
2020-08-31 01:30:00,1969.44995,1972.21997,1967.59998,1972.15002
2020-08-31 02:00:00,1972.18994,1972.60999,1969.42004,1971.21997
2020-08-31 02:30:00,1971.29004,1971.94995,1970.23999,1970.89001
2020-08-31 03:00:00,1970.98999,1971.41003,1970.13,1970.37
2020-08-31 03:30:00,1970.35999,1971.23999,1969.81006,1970.29004
2020-08-31 04:00:00,1970.28003,1970.93994,1970.17004,1970.81006
2020-08-31 04:30:00,1970.83997,1971.65002,1970.43994,1970.54004
2020-08-31 05:00:00,1970.31995,1970.31995,1966.64001,1968.22998
2020-08-31 05:30:00,1968.14001,1970.60999,1966.03003,1969.69995
2020-08-31 06:00:00,1969.60999,1969.78003,1963.53003,1963.55005
2020-08-31 06:30:00,1963.58997,1966.53003,1961.84998,1965.55005
2020-08-31 07:00:00,1965.38,1965.38,1959.73999,1960.66003
2020-08-31 07:30:00,1960.79004,1961.43005,1954.63,1958.72998
2020-08-31 08:00:00,1959.03003,1960.81006,1956.71997,1958.21997
2020-08-31 08:30:00,1958.43994,1959.98999,1957.04004,1959.94995
2020-08-31 09:00:00,1959.92004,1966.35999,1959.92004,1966.20996
2020-08-31 09:30:00,1966.12,1966.12,1964.35999,1964.81995
2020-08-31 10:00:00,1964.73999,1965.64001,1962.52002,1965.14001
2020-08-31 10:30:00,1965.16003,1967.42004,1963.73999,1966.46997
2020-08-31 11:00:00,1966.41003,1967.71997,1965.16003,1966.67004
2020-08-31 11:30:00,1966.56995,1969.13,1965.78003,1966.01001
2020-08-31 12:00:00,1966.18005,1967.89001,1960.41003,1961.06995
2020-08-31 12:30:00,1961.09998,1968.68005,1960.42004,1967.56995
2020-08-31 13:00:00,1967.76001,1970.81006,1966.31995,1967.30005
2020-08-31 13:30:00,1966.58997,1972.30005,1966.10999,1969.06995
2020-08-31 14:00:00,1968.73999,1974.09998,1968.55005,1971.43005
2020-08-31 14:30:00,1971.39001,1972.04004,1962.90002,1962.96997
2020-08-31 15:00:00,1963.09998,1970.28003,1962.23999,1967.23999
2020-08-31 15:30:00,1967.33997,1970.88,1966.06995,1969.12
2020-08-31 16:00:00,1969.12,1973.78003,1967.98999,1972.57996
2020-08-31 16:30:00,1972.62,1975.06995,1969.72998,1971.81995
2020-08-31 17:00:00,1971.56995,1973.62,1969.53003,1971.62
2020-08-31 17:30:00,1971.65002,1973.10999,1970.94995,1972.73999
2020-08-31 18:00:00,1972.73999,1972.84998,1966.37,1968.26001
2020-08-31 18:30:00,1968.18994,1972.07996,1966.73999,1971.09998
2020-08-31 19:00:00,1971.57996,1971.96997,1966.87,1968.5
2020-08-31 19:30:00,1968.51001,1970.72998,1967.30005,1967.97998
2020-08-31 20:00:00,1967.69995,1969.51001,1967.69995,1969.23999
2020-08-31 20:30:00,1969.19995,1969.35999,1966.46997,1967.80005
2020-08-31 22:00:00,1967.72998,1969.23999,1965.65002,1965.78003
2020-08-31 22:30:00,1965.71997,1967.38,1965.33997,1966.10999
2020-08-31 23:00:00,1966.12,1967.53003,1965.33997,1967.31006
2020-08-31 23:30:00,1967.33997,1968.77002,1966.39001,1967.96997
2020-09-01 00:00:00,1967.68005,1970.64001,1967.63,1969.08997
2020-09-01 00:30:00,1969.22998,1969.79004,1967.64001,1968.27002
2020-09-01 01:00:00,1968.25,1973.21997,1968.25,1971.76001
2020-09-01 01:30:00,1971.75,1977.85999,1970.91003,1976.37
2020-09-01 02:00:00,1976.64001,1984.43005,1976.58997,1983.35999
2020-09-01 02:30:00,1983.55005,1988.01001,1982.18005,1987.94995
2020-09-01 03:00:00,1987.91003,1989.12,1985.42004,1988.59998
2020-09-01 03:30:00,1988.58997,1989.52002,1983.70996,1984.28003
2020-09-01 04:00:00,1984.20996,1987.33997,1984.20996,1985.43005
2020-09-01 04:30:00,1985.47998,1987.71997,1985.44995,1986.21997
2020-09-01 05:00:00,1986.17004,1989.51001,1986.15002,1988.37
2020-09-01 05:30:00,1988.37,1989.88,1987.35999,1988.01001
2020-09-01 06:00:00,1987.93005,1987.93005,1984.81006,1985.18005
2020-09-01 06:30:00,1985.21997,1988.81006,1982.21997,1988.43005
2020-09-01 07:00:00,1988.32996,1990.16003,1987.01001,1987.69995
2020-09-01 07:30:00,1987.73999,1992.41003,1987.31995,1991.93005
2020-09-01 08:00:00,1992.06006,1992.06006,1987.20996,1989.94995
2020-09-01 08:30:00,1989.95996,1990.71997,1987.48999,1989.37
2020-09-01 09:00:00,1989.35999,1989.80005,1986.05005,1988.65002
2020-09-01 09:30:00,1988.71997,1989.18994,1987.44995,1988.05005
2020-09-01 10:00:00,1988.10999,1990.28003,1984.10999,1990.06995
2020-09-01 10:30:00,1990.06995,1990.43994,1988.92004,1990.02002
2020-09-01 11:00:00,1989.70996,1990.12,1988.01001,1990.0
2020-09-01 11:30:00,1990.01001,1990.41003,1988.88,1989.46997
2020-09-01 12:00:00,1989.21997,1990.79004,1986.07996,1986.82996
2020-09-01 12:30:00,1986.45996,1991.68994,1985.45996,1989.19995
2020-09-01 13:00:00,1989.17004,1991.18005,1986.5,1990.44995
2020-09-01 13:30:00,1990.53003,1990.53003,1979.41003,1983.26001
2020-09-01 14:00:00,1981.53003,1981.94995,1969.90002,1971.98999
2020-09-01 14:30:00,1971.83997,1978.23999,1964.41003,1977.15002
2020-09-01 15:00:00,1977.5,1979.47998,1974.14001,1974.71997
2020-09-01 15:30:00,1974.43994,1975.72998,1971.81995,1973.42004
2020-09-01 16:00:00,1973.53003,1976.93005,1971.10999,1975.93994
2020-09-01 16:30:00,1975.85999,1976.62,1973.04004,1975.13
2020-09-01 17:00:00,1975.07996,1975.09998,1969.47998,1972.51001
2020-09-01 17:30:00,1972.58997,1973.43994,1969.40002,1970.78003
2020-09-01 18:00:00,1970.66003,1971.92004,1969.05005,1971.66003
2020-09-01 18:30:00,1971.68005,1971.72998,1964.01001,1965.76001
2020-09-01 19:00:00,1965.92004,1968.29004,1965.14001,1966.76001
2020-09-01 19:30:00,1966.77002,1970.88,1966.28003,1970.29004
2020-09-01 20:00:00,1970.41003,1970.41003,1968.44995,1969.89001
2020-09-01 20:30:00,1969.80005,1971.23999,1969.42004,1970.64001
2020-09-01 22:00:00,1970.14001,1972.13,1968.15002,1971.85999
2020-09-01 22:30:00,1971.93005,1972.52002,1969.23999,1971.51001
2020-09-01 23:00:00,1971.52002,1972.43994,1969.56006,1970.05005
2020-09-01 23:30:00,1970.07996,1973.01001,1969.93994,1972.68005
2020-09-02 00:00:00,1972.68005,1973.33997,1970.89001,1970.92004
2020-09-02 00:30:00,1970.95996,1971.92004,1965.59998,1967.12
2020-09-02 01:00:00,1966.90002,1969.07996,1958.97998,1964.79004
2020-09-02 01:30:00,1964.80005,1964.80005,1960.01001,1963.34998
2020-09-02 02:00:00,1963.31995,1967.66003,1961.06995,1966.84998
2020-09-02 02:30:00,1966.85999,1966.93005,1964.62,1964.97998
2020-09-02 03:00:00,1965.0,1965.13,1962.32996,1964.19995
2020-09-02 03:30:00,1964.20996,1965.28003,1963.18005,1964.93005
2020-09-02 04:00:00,1964.92004,1967.01001,1964.58997,1965.60999
2020-09-02 04:30:00,1965.55005,1965.55005,1962.33997,1963.18994
2020-09-02 05:00:00,1962.96997,1965.32996,1962.56006,1962.71997
2020-09-02 05:30:00,1962.55005,1964.93994,1961.40002,1964.51001
2020-09-02 06:00:00,1964.57996,1966.33997,1963.26001,1963.68994
2020-09-02 06:30:00,1963.71997,1966.78003,1961.55005,1965.68994
2020-09-02 07:00:00,1965.65002,1967.63,1958.90002,1959.63
2020-09-02 07:30:00,1959.58997,1963.37,1956.14001,1962.06995
2020-09-02 08:00:00,1962.03003,1966.51001,1961.19995,1965.43005
2020-09-02 08:30:00,1965.44995,1967.47998,1964.59998,1965.40002
2020-09-02 09:00:00,1965.56995,1971.93005,1964.67004,1970.75
2020-09-02 09:30:00,1971.06995,1971.43005,1968.27002,1970.38
2020-09-02 10:00:00,1970.28003,1970.98999,1968.01001,1968.21997
2020-09-02 10:30:00,1968.14001,1968.84998,1965.27002,1965.43005
2020-09-02 11:00:00,1965.37,1967.28003,1957.73999,1958.55005
2020-09-02 11:30:00,1958.69995,1959.73999,1957.10999,1959.18994
2020-09-02 12:00:00,1959.62,1968.31006,1953.81995,1968.13
2020-09-02 12:30:00,1967.98999,1968.98999,1962.43994,1964.95996
2020-09-02 13:00:00,1965.06006,1965.23999,1954.53003,1956.30005
2020-09-02 13:30:00,1956.5,1957.78003,1946.79004,1949.07996
2020-09-02 14:00:00,1949.08997,1952.70996,1940.18005,1942.81006
2020-09-02 14:30:00,1942.53003,1945.96997,1938.73999,1943.30005
2020-09-02 15:00:00,1943.43994,1943.43994,1937.57996,1938.89001
2020-09-02 15:30:00,1938.95996,1944.35999,1938.66003,1944.09998
2020-09-02 16:00:00,1943.53003,1943.68994,1934.89001,1934.96997
2020-09-02 16:30:00,1934.81995,1937.28003,1932.80005,1936.19995
2020-09-02 17:00:00,1936.18994,1938.96997,1934.32996,1938.83997
2020-09-02 17:30:00,1938.89001,1942.37,1937.32996,1938.68005
2020-09-02 18:00:00,1938.56995,1940.52002,1937.25,1939.80005
2020-09-02 18:30:00,1939.84998,1942.08997,1939.43005,1941.55005
2020-09-02 19:00:00,1941.42004,1945.54004,1941.14001,1942.38
2020-09-02 19:30:00,1942.18994,1944.07996,1940.70996,1943.92004
2020-09-02 20:00:00,1944.03003,1944.06995,1941.42004,1943.46997
2020-09-02 20:30:00,1943.46997,1944.64001,1942.68994,1942.96997
2020-09-02 22:00:00,1943.05005,1943.05005,1939.91003,1940.68994
2020-09-02 22:30:00,1940.73999,1942.31995,1940.67004,1941.89001
2020-09-02 23:00:00,1941.96997,1944.14001,1940.45996,1943.60999
2020-09-02 23:30:00,1943.63,1945.63,1942.80005,1944.78003
2020-09-03 00:00:00,1944.79004,1945.21997,1943.56995,1944.73999
2020-09-03 00:30:00,1944.81995,1946.19995,1944.44995,1944.56006
2020-09-03 01:00:00,1944.60999,1946.01001,1941.85999,1943.03003
2020-09-03 01:30:00,1943.05005,1948.23999,1941.95996,1948.12
2020-09-03 02:00:00,1948.13,1951.13,1947.19995,1949.51001
2020-09-03 02:30:00,1949.51001,1950.03003,1945.71997,1946.73999
2020-09-03 03:00:00,1946.72998,1947.23999,1945.18005,1946.55005
2020-09-03 03:30:00,1946.55005,1946.57996,1944.69995,1945.82996
2020-09-03 04:00:00,1945.84998,1946.68005,1944.06995,1944.19995
2020-09-03 04:30:00,1944.25,1944.41003,1937.68005,1937.91003
2020-09-03 05:00:00,1937.75,1940.83997,1936.38,1940.44995
2020-09-03 05:30:00,1939.69995,1939.69995,1932.31995,1932.62
2020-09-03 06:00:00,1932.09998,1937.31006,1931.73999,1933.80005
2020-09-03 06:30:00,1933.83997,1934.5,1927.93005,1930.09998
2020-09-03 07:00:00,1929.71997,1935.80005,1927.31006,1935.19995
2020-09-03 07:30:00,1935.13,1938.68994,1934.5,1936.0
2020-09-03 08:00:00,1935.93994,1937.66003,1933.05005,1936.10999
2020-09-03 08:30:00,1935.96997,1937.13,1933.53003,1935.97998
2020-09-03 09:00:00,1936.0,1937.18994,1934.91003,1934.94995
2020-09-03 09:30:00,1935.01001,1935.23999,1930.15002,1930.89001
2020-09-03 10:00:00,1931.02002,1932.85999,1929.83997,1931.94995
2020-09-03 10:30:00,1931.94995,1933.35999,1930.68005,1930.92004
2020-09-03 11:00:00,1930.88,1932.38,1927.56995,1928.30005
2020-09-03 11:30:00,1928.23999,1935.19995,1927.78003,1934.78003
2020-09-03 12:00:00,1934.84998,1935.27002,1929.62,1934.16003
2020-09-03 12:30:00,1933.98999,1936.90002,1930.48999,1934.44995
2020-09-03 13:00:00,1934.31995,1940.81995,1932.71997,1940.72998
2020-09-03 13:30:00,1940.73999,1945.96997,1937.60999,1943.46997
2020-09-03 14:00:00,1943.68005,1945.80005,1934.53003,1937.02002
2020-09-03 14:30:00,1937.05005,1942.94995,1934.87,1941.89001
2020-09-03 15:00:00,1941.76001,1942.45996,1922.15002,1925.16003
2020-09-03 15:30:00,1924.92004,1929.58997,1922.94995,1926.58997
2020-09-03 16:00:00,1926.51001,1931.19995,1924.83997,1930.48999
2020-09-03 16:30:00,1930.62,1932.93994,1927.63,1927.77002
2020-09-03 17:00:00,1928.10999,1931.88,1926.83997,1931.08997
2020-09-03 17:30:00,1931.14001,1932.71997,1927.55005,1930.68005
2020-09-03 18:00:00,1930.93005,1934.20996,1929.98999,1934.12
2020-09-03 18:30:00,1934.10999,1938.18994,1932.44995,1933.09998
2020-09-03 19:00:00,1933.62,1936.05005,1930.84998,1930.93005
2020-09-03 19:30:00,1931.08997,1932.85999,1929.05005,1929.31006
2020-09-03 20:00:00,1929.48999,1932.35999,1929.48999,1931.26001
2020-09-03 20:30:00,1931.26001,1932.05005,1929.43005,1930.91003
2020-09-03 22:00:00,1931.55005,1933.37,1929.64001,1931.95996
2020-09-03 22:30:00,1932.01001,1932.69995,1930.03003,1931.28003
2020-09-03 23:00:00,1931.31995,1932.46997,1931.12,1932.37
2020-09-03 23:30:00,1932.33997,1932.39001,1925.89001,1928.28003
2020-09-04 00:00:00,1928.03003,1934.60999,1928.03003,1932.39001
2020-09-04 00:30:00,1932.41003,1937.10999,1931.20996,1934.95996
2020-09-04 01:00:00,1934.90002,1938.53003,1934.38,1937.33997
2020-09-04 01:30:00,1937.33997,1941.07996,1937.01001,1939.75
2020-09-04 02:00:00,1939.70996,1942.06995,1939.12,1939.79004
2020-09-04 02:30:00,1940.26001,1940.34998,1934.60999,1934.77002
2020-09-04 03:00:00,1934.80005,1938.59998,1934.76001,1938.0
2020-09-04 03:30:00,1938.06995,1939.27002,1936.51001,1936.73999
2020-09-04 04:00:00,1936.70996,1939.91003,1936.03003,1939.23999
2020-09-04 04:30:00,1939.26001,1939.83997,1934.97998,1936.64001
2020-09-04 05:00:00,1936.63,1936.89001,1934.79004,1936.35999
2020-09-04 05:30:00,1936.27002,1936.46997,1932.21997,1934.58997
2020-09-04 06:00:00,1934.58997,1936.09998,1931.01001,1935.56006
2020-09-04 06:30:00,1935.55005,1936.57996,1933.51001,1934.66003
2020-09-04 07:00:00,1934.64001,1937.17004,1933.30005,1935.04004
2020-09-04 07:30:00,1934.93005,1938.43994,1934.93005,1935.84998
2020-09-04 08:00:00,1935.81995,1937.13,1934.81995,1935.20996
2020-09-04 08:30:00,1935.20996,1939.98999,1933.80005,1939.88
2020-09-04 09:00:00,1939.89001,1941.68005,1938.67004,1938.78003
2020-09-04 09:30:00,1938.71997,1940.28003,1935.94995,1939.26001
2020-09-04 10:00:00,1939.13,1940.01001,1937.38,1938.65002
2020-09-04 10:30:00,1938.64001,1939.56995,1937.93994,1938.56995
2020-09-04 11:00:00,1938.43005,1939.78003,1937.43994,1938.44995
2020-09-04 11:30:00,1938.40002,1940.93005,1937.47998,1939.90002
2020-09-04 12:00:00,1939.92004,1941.07996,1936.85999,1940.34998
2020-09-04 12:30:00,1948.15002,1949.12,1925.38,1927.40002
2020-09-04 13:00:00,1927.18005,1928.98999,1916.71997,1926.71997
2020-09-04 13:30:00,1926.64001,1931.81006,1924.32996,1926.42004
2020-09-04 14:00:00,1926.15002,1929.34998,1920.73999,1925.37
2020-09-04 14:30:00,1925.73999,1927.40002,1919.09998,1924.67004
2020-09-04 15:00:00,1924.64001,1925.72998,1918.13,1921.08997
2020-09-04 15:30:00,1921.31006,1925.14001,1917.41003,1921.01001
2020-09-04 16:00:00,1920.94995,1926.12,1918.93005,1926.08997
2020-09-04 16:30:00,1926.09998,1929.30005,1925.40002,1927.07996
2020-09-04 17:00:00,1927.10999,1927.65002,1923.83997,1927.37
2020-09-04 17:30:00,1927.38,1931.30005,1926.21997,1930.39001
2020-09-04 18:00:00,1930.44995,1932.16003,1928.94995,1931.54004
2020-09-04 18:30:00,1931.48999,1938.70996,1930.83997,1936.08997
2020-09-04 19:00:00,1936.01001,1936.40002,1933.68994,1934.98999
2020-09-04 19:30:00,1935.03003,1937.37,1933.51001,1935.21997
2020-09-04 20:00:00,1935.19995,1935.19995,1931.69995,1932.0
2020-09-04 20:30:00,1931.89001,1934.30005,1931.82996,1933.90002
2020-09-06 22:00:00,1931.04004,1935.56006,1930.92004,1933.92004
2020-09-06 22:30:00,1933.98999,1937.78003,1933.68005,1937.01001
2020-09-06 23:00:00,1936.90002,1937.40002,1934.76001,1936.21997
2020-09-06 23:30:00,1936.25,1936.95996,1934.20996,1934.53003
2020-09-07 00:00:00,1934.46997,1935.76001,1934.23999,1934.48999
2020-09-07 00:30:00,1934.48999,1936.33997,1933.05005,1933.12
2020-09-07 01:00:00,1933.13,1938.73999,1932.08997,1937.84998
2020-09-07 01:30:00,1937.81995,1940.96997,1937.18005,1939.60999
2020-09-07 02:00:00,1939.69995,1941.46997,1938.35999,1938.41003
2020-09-07 02:30:00,1938.42004,1938.96997,1936.97998,1937.89001
2020-09-07 03:00:00,1937.94995,1939.0,1935.37,1936.84998
2020-09-07 03:30:00,1936.91003,1937.15002,1935.03003,1935.69995
2020-09-07 04:00:00,1935.69995,1936.33997,1934.33997,1934.95996
2020-09-07 04:30:00,1934.94995,1936.81995,1934.83997,1935.16003
2020-09-07 05:00:00,1935.15002,1935.95996,1934.46997,1934.55005
2020-09-07 05:30:00,1934.59998,1935.03003,1928.15002,1929.91003
2020-09-07 06:00:00,1929.55005,1931.59998,1928.53003,1930.01001
2020-09-07 06:30:00,1929.87,1932.10999,1929.5,1930.56995
2020-09-07 07:00:00,1930.59998,1930.94995,1928.41003,1929.73999
2020-09-07 07:30:00,1929.82996,1934.12,1929.05005,1931.44995
2020-09-07 08:00:00,1931.47998,1934.28003,1930.42004,1932.43005
2020-09-07 08:30:00,1932.43994,1933.30005,1930.62,1931.33997
2020-09-07 09:00:00,1931.34998,1931.34998,1928.73999,1928.91003
2020-09-07 09:30:00,1928.88,1929.12,1926.87,1928.64001
2020-09-07 10:00:00,1928.72998,1929.91003,1924.70996,1926.44995
2020-09-07 10:30:00,1926.56006,1927.5,1925.13,1927.13
2020-09-07 11:00:00,1927.06995,1929.62,1926.83997,1928.79004
2020-09-07 11:30:00,1928.69995,1931.03003,1928.29004,1928.48999
2020-09-07 12:00:00,1928.52002,1930.66003,1927.47998,1930.55005
2020-09-07 12:30:00,1930.52002,1930.88,1929.46997,1929.46997
2020-09-07 13:00:00,1929.46997,1932.73999,1927.93994,1929.48999
2020-09-07 13:30:00,1929.44995,1932.05005,1929.14001,1929.34998
2020-09-07 14:00:00,1929.21997,1929.84998,1924.66003,1929.05005
2020-09-07 14:30:00,1929.04004,1930.93005,1927.96997,1929.18994
2020-09-07 15:00:00,1929.23999,1930.21997,1927.54004,1929.31006
2020-09-07 15:30:00,1929.46997,1931.38,1929.29004,1930.90002
2020-09-07 16:00:00,1930.85999,1930.85999,1928.30005,1928.60999
2020-09-07 16:30:00,1928.57996,1930.83997,1928.16003,1928.46997
2020-09-07 22:00:00,1930.16003,1931.56995,1929.45996,1930.70996
2020-09-07 22:30:00,1930.78003,1931.07996,1928.77002,1930.81995
2020-09-07 23:00:00,1930.90002,1931.45996,1929.42004,1931.21997
2020-09-07 23:30:00,1931.23999,1931.38,1930.51001,1930.76001
2020-09-08 00:00:00,1930.80005,1932.16003,1928.85999,1929.37
2020-09-08 00:30:00,1929.33997,1929.35999,1925.78003,1928.66003
2020-09-08 01:00:00,1928.65002,1929.81995,1926.69995,1927.28003
2020-09-08 01:30:00,1927.33997,1927.62,1924.98999,1926.03003
2020-09-08 02:00:00,1926.01001,1927.31006,1925.93994,1926.46997
2020-09-08 02:30:00,1926.26001,1926.72998,1925.04004,1926.41003
2020-09-08 03:00:00,1926.43005,1926.57996,1923.15002,1923.58997
2020-09-08 03:30:00,1923.55005,1924.52002,1922.90002,1923.89001
2020-09-08 04:00:00,1923.88,1925.80005,1923.56995,1925.75
2020-09-08 04:30:00,1925.78003,1926.56995,1925.15002,1925.94995
2020-09-08 05:00:00,1926.19995,1927.32996,1925.38,1926.87
2020-09-08 05:30:00,1926.88,1931.47998,1926.40002,1931.40002
2020-09-08 06:00:00,1931.67004,1935.52002,1930.69995,1931.13
2020-09-08 06:30:00,1931.06995,1932.85999,1930.30005,1931.73999
2020-09-08 07:00:00,1932.05005,1933.44995,1929.68005,1932.15002
2020-09-08 07:30:00,1932.13,1932.73999,1931.08997,1931.48999
2020-09-08 08:00:00,1931.54004,1932.46997,1927.59998,1928.85999
2020-09-08 08:30:00,1928.88,1929.34998,1923.44995,1923.71997
2020-09-08 09:00:00,1923.78003,1925.51001,1922.85999,1925.03003
2020-09-08 09:30:00,1924.81995,1924.85999,1917.31995,1919.98999
2020-09-08 10:00:00,1919.93994,1919.93994,1911.16003,1914.59998
2020-09-08 10:30:00,1914.67004,1920.94995,1911.84998,1916.44995
2020-09-08 11:00:00,1916.44995,1919.21997,1914.55005,1918.89001
2020-09-08 11:30:00,1918.94995,1919.31995,1908.01001,1915.88
2020-09-08 12:00:00,1916.05005,1920.66003,1914.01001,1918.62
2020-09-08 12:30:00,1918.18005,1920.35999,1911.64001,1914.03003
2020-09-08 13:00:00,1914.29004,1916.45996,1909.88,1911.55005
2020-09-08 13:30:00,1911.05005,1915.66003,1906.68005,1913.04004
2020-09-08 14:00:00,1913.12,1922.90002,1910.06006,1922.90002
2020-09-08 14:30:00,1923.21997,1926.29004,1917.51001,1921.42004
2020-09-08 15:00:00,1921.71997,1929.01001,1919.71997,1928.51001
2020-09-08 15:30:00,1928.46997,1929.18005,1925.65002,1927.78003
2020-09-08 16:00:00,1928.03003,1937.68005,1926.83997,1934.44995
2020-09-08 16:30:00,1934.52002,1939.17004,1934.05005,1939.17004
2020-09-08 17:00:00,1938.98999,1939.93005,1935.44995,1935.65002
2020-09-08 17:30:00,1935.65002,1940.88,1935.65002,1939.97998
2020-09-08 18:00:00,1940.09998,1940.33997,1935.35999,1936.71997
2020-09-08 18:30:00,1936.71997,1937.48999,1930.28003,1931.84998
2020-09-08 19:00:00,1931.85999,1933.78003,1928.19995,1932.29004
2020-09-08 19:30:00,1932.26001,1934.16003,1930.84998,1931.0
2020-09-08 20:00:00,1931.14001,1932.30005,1927.82996,1932.14001
2020-09-08 20:30:00,1931.93005,1933.08997,1930.66003,1931.73999
2020-09-08 22:00:00,1931.81006,1932.94995,1930.17004,1930.58997
2020-09-08 22:30:00,1930.44995,1930.93005,1930.0,1930.92004
2020-09-08 23:00:00,1930.90002,1931.68994,1930.56995,1931.46997
2020-09-08 23:30:00,1931.45996,1931.78003,1929.96997,1930.41003
2020-09-09 00:00:00,1930.32996,1930.82996,1928.43005,1929.79004
2020-09-09 00:30:00,1929.62,1930.47998,1928.43994,1928.85999
2020-09-09 01:00:00,1928.71997,1929.53003,1923.35999,1926.43994
2020-09-09 01:30:00,1926.41003,1928.78003,1925.76001,1928.43005
2020-09-09 02:00:00,1928.45996,1928.83997,1927.16003,1928.76001
2020-09-09 02:30:00,1928.75,1928.75,1924.52002,1925.83997
2020-09-09 03:00:00,1925.88,1928.01001,1925.73999,1927.60999
2020-09-09 03:30:00,1927.58997,1930.30005,1927.20996,1930.26001
2020-09-09 04:00:00,1930.22998,1930.46997,1929.63,1929.66003
2020-09-09 04:30:00,1929.68005,1930.34998,1929.26001,1929.51001
2020-09-09 05:00:00,1929.51001,1932.87,1929.35999,1931.96997
2020-09-09 05:30:00,1931.94995,1934.53003,1928.27002,1928.32996
2020-09-09 06:00:00,1928.16003,1929.02002,1924.12,1927.41003
2020-09-09 06:30:00,1927.48999,1928.91003,1925.39001,1927.16003
2020-09-09 07:00:00,1927.18994,1929.48999,1926.25,1927.55005
2020-09-09 07:30:00,1927.68005,1933.88,1927.53003,1931.94995
2020-09-09 08:00:00,1931.96997,1934.30005,1928.07996,1928.81995
2020-09-09 08:30:00,1928.81995,1932.76001,1927.04004,1931.83997
2020-09-09 09:00:00,1931.91003,1932.18005,1929.47998,1929.63
2020-09-09 09:30:00,1929.56995,1929.79004,1927.31995,1929.19995
2020-09-09 10:00:00,1928.68005,1929.10999,1925.21997,1925.46997
2020-09-09 10:30:00,1925.44995,1925.97998,1921.30005,1922.58997
2020-09-09 11:00:00,1922.17004,1925.05005,1920.18005,1924.62
2020-09-09 11:30:00,1924.62,1926.01001,1922.10999,1925.90002
2020-09-09 12:00:00,1925.94995,1931.12,1924.81995,1931.07996
